height_of_video_wall,width_of_video_wall,room_length,room_width,room_height,seating_type,seats_per_row,number_of_rows,seats_per_cluster,number_of_clusters,distance_from_video_wall,number_of_seats
2.9935906078306607,5.9613305052211505,16.81629268266201,8.0417743624799,4.681343717049468,row,11,1,0,0,8.807027893213524,11
4.269910862861318,5.034529400504709,14.640709432974784,8.955051360762004,3.683442350852336,cluster,0,0,1,7,16.895307014943523,7
4.769786576162225,4.4212763160008,8.068418405300301,8.07437177231495,4.275823765375104,row,4,2,0,0,9.945974867590618,8
4.523984300167884,7.881866542411197,14.728489898570583,10.446673280931082,4.186658546152037,cluster,0,0,1,7,14.117306909676056,7
3.7510234689074036,6.491837607553181,10.21301364768126,9.597561904662882,4.263238182559255,row,5,2,0,0,7.108568795816079,10
2.3054408729017797,6.455486851894543,14.738299802551232,7.175840448344484,4.062210618305752,cluster,0,0,1,7,3.8317901352599284,7
3.971716217490455,4.045251386120478,11.949198017411181,8.576252125635166,4.2724248185405145,row,2,5,0,0,12.620652813363453,10
4.942464992234463,4.067031701712606,9.609357795503138,10.983996777029578,4.979083277159364,cluster,0,0,1,4,11.222139088888417,4
3.757890198537936,3.2922418242902216,9.423840765832145,9.311008725266506,3.428721828612382,row,6,1,0,0,3.8034860160588178,6
3.02301647076003,4.570967766975704,7.8424042449843725,7.743745867498413,3.1083031777532213,cluster,0,0,1,3,15.049327900316223,3
2.999303869055505,4.99556830302897,6.99765672359574,7.703773663215237,4.441461707276572,row,4,1,0,0,10.674710015248028,4
2.6494841842842742,7.801030352733348,10.650067600094973,6.881904258013398,3.60226668094601,cluster,0,0,1,5,10.09569886398252,5
4.22441326156182,4.670868922027976,10.249381045228647,11.91361431031751,4.202602618202959,row,4,2,0,0,12.440360492477762,8
4.718182591814743,7.80877898078104,10.878594701807877,13.834252806665894,4.105553448443367,cluster,0,0,1,5,16.66187908380818,5
3.8081508872105596,7.4519060758009745,16.844660565198875,10.992560559847513,3.89404815221172,row,1,16,0,0,17.68751408566656,16
2.4442980477346095,7.941125467035475,18.099276296916848,8.497589435766429,3.6332946141621516,cluster,0,0,1,9,9.049992684562001,9
3.207056701159885,4.249121915599336,12.3518722459383,9.483824732283974,4.331639545139139,row,6,2,0,0,4.155082844571288,12
4.632056630232217,4.122038768454617,11.952991579835835,9.808989771031035,3.92376917244867,cluster,0,0,1,5,2.9674061516833614,5
3.8977203868801578,4.290392397606881,7.067256002777081,10.567911378135241,4.435585243454117,row,6,1,0,0,16.155171039120958,6
3.718914224492143,7.5262415185169695,14.21329490938899,5.886946346781035,3.6412627773942843,cluster,0,0,1,7,12.836883777022537,7
3.39951119625913,4.640308013940347,11.952142999611874,5.500623555831115,3.1443150296307376,row,1,11,0,0,13.81883649358655,11
3.7447016426089443,4.635721933041793,12.984856022018871,8.052424589913366,3.5497923802703264,cluster,0,0,1,6,11.157274918463235,6
2.0246260928030897,7.374169536129607,18.61811802468499,8.113390154669048,4.4367503831070625,row,6,3,0,0,5.035345274863097,18
3.724182081467265,6.893282786672293,15.635451043563513,11.296382550539901,3.9308757613487364,cluster,0,0,1,7,3.69671979122682,7
3.944528103722837,5.225684495763547,13.161182487379971,10.786356741122006,3.902661121966322,row,7,1,0,0,19.043423825353216,7
3.3242709857905153,7.483105556102686,15.778137640712167,6.6002362761187525,3.6162581038239914,cluster,0,0,1,7,14.833186726800687,7
3.0831703497959553,3.6544262427644276,6.922582159990508,10.058456303500694,3.180620615619304,row,2,3,0,0,8.204652962281237,6
2.4527694123861603,6.803233502641593,12.892875852416925,9.43162659452698,3.983237854391497,cluster,0,0,1,6,3.658063545070397,6
2.7392533280599958,7.595850706864887,10.42621130661813,9.210332553726943,3.3228274136331724,row,2,5,0,0,10.149275644926933,10
4.7948172622676974,4.914164469916036,8.164041604240802,8.588080032240587,3.6353084241593083,cluster,0,0,1,4,11.279081219712804,4
3.9791957023714963,7.496843641113568,16.827713004124835,8.788427270141796,3.3357332205436414,row,1,16,0,0,15.933141395352134,16
2.7657494800790214,6.5446626515547495,12.894259484565353,9.107127653976722,3.6143341802760975,cluster,0,0,1,6,7.624906129646735,6
2.575832903020277,4.705020495749515,12.88917262475894,6.480805434745433,4.323280248034601,row,11,1,0,0,11.872925153370753,11
2.9408881832421043,3.10862498922412,6.40865014155087,7.707900475329095,3.1606381976395514,cluster,0,0,1,3,4.2763140671352895,3
4.6530966473669615,7.362108651077696,10.957022974199079,9.092875601023149,4.055709557292198,row,10,1,0,0,5.99490936525839,10
2.4577844263231694,5.416900747169958,13.397341795960788,8.950290227768683,4.106229443031848,cluster,0,0,1,6,3.022813418709122,6
4.482643939811501,7.635336819403466,12.205022780706738,11.894605759566112,4.973693330748412,row,6,2,0,0,21.605894532154192,12
2.121341745762953,6.394790148630469,15.809838964917242,7.48246726563001,3.6142414168521317,cluster,0,0,1,7,4.732013880610443,7
2.911071091657946,6.332285161041748,13.253300097461391,10.665066415580448,4.8620758959848915,row,12,1,0,0,4.636682670646699,12
2.0739278069127423,7.7462461411172026,10.635989002375894,8.536682631800616,3.9198640441863324,cluster,0,0,1,5,6.066260145930634,5
2.0535708558315626,5.751695853039664,8.21631281314189,5.6384974012369335,3.093297416738988,row,4,2,0,0,7.043276492741095,8
2.1857759135355046,3.7454535688981085,10.587030637248041,6.154118560221074,3.265088793277381,cluster,0,0,1,5,9.738854385827763,5
2.10291873623044,3.403224838854256,8.603523068044364,7.424211822021696,4.883648049717347,row,3,2,0,0,3.1388771353206315,6
3.3817879164212736,4.7154687036140945,6.800365364990003,6.6279426230868825,3.511718077923862,cluster,0,0,1,3,12.965606575187088,3
4.946445258687355,7.082015572060225,18.77992656570796,14.886063586736364,4.451186518496365,row,6,3,0,0,22.050407971906747,18
4.902208552555769,6.29354719626632,12.014876117598284,14.792931081883989,3.3928037124664634,cluster,0,0,1,6,15.212482095707898,6
4.078006321830314,4.297463389386317,6.300719199123676,11.655696080656828,4.607027253106536,row,2,3,0,0,8.94469217804913,6
2.350759231058896,5.501870186154533,8.364890921001647,4.419674544269846,3.832116514440576,cluster,0,0,1,4,4.4119536675649895,4
4.848957087329381,5.978974366180783,15.263406894755914,10.286521692962072,4.217342441753812,row,3,5,0,0,2.876098358371346,15
2.0448565068053655,4.344734822763275,10.893117393401925,8.613296778527642,4.293331846249236,cluster,0,0,1,5,8.879613354964368,5
2.9066222555272905,4.042897805711553,7.213858746043465,10.246026568997284,4.579715256410797,row,1,7,0,0,14.406070890355942,7
2.85340267078006,6.448209617467276,15.970970156657714,9.087803953208297,3.4286083692273808,cluster,0,0,1,7,6.4721934860129595,7
2.8686323593291307,6.635652717909574,15.687139985518556,10.6191257453143,4.429970579922687,row,3,5,0,0,11.604225133334003,15
2.8283333569054325,3.7886334917427833,7.082640223205271,4.838253519778213,4.415285744550291,cluster,0,0,1,3,7.98887692178348,3
4.701841633963705,3.1951391819374804,9.043434627964615,9.611917533232996,4.984480415162912,row,1,9,0,0,2.900232046385229,9
3.2463011291599426,7.647555482147557,10.016290123959966,9.05796071538032,3.5489279647273877,cluster,0,0,1,5,2.3621227315370588,5
4.67618439143995,3.1979401575013777,7.143172833424047,7.271999460017435,4.086158146931892,row,2,3,0,0,7.504316410357614,6
2.0469653249933,3.614784134365267,9.412773281895497,8.449668890506166,3.363335265418871,cluster,0,0,1,4,6.448910600072323,4
2.221599657118181,4.9283337764110335,14.154807511553985,5.563554766399424,3.055679593590766,row,4,3,0,0,1.8407818867454062,12
3.2401918683750197,4.827007913314871,13.115426261750486,11.220178703741388,3.677829995587872,cluster,0,0,1,6,11.868526144051954,6
2.6134869644379033,5.213525307341836,11.368262618184163,4.855161517894148,3.4537806201829007,row,2,5,0,0,4.029931211254281,10
4.591774244901028,3.854091850309568,8.711931969539478,9.688573582096225,3.006919781212266,cluster,0,0,1,4,8.314027953502617,4
3.0793804734065438,6.622196529575578,11.938870205447747,6.629223063315822,3.8052437951033307,row,7,1,0,0,9.168270933562638,7
4.256272648029684,5.785917890467134,8.313878946847993,7.138245115038281,4.550960504638524,cluster,0,0,1,4,10.499721973104215,4
3.5725877504687538,5.663692544439967,10.792007479300068,11.64461155677955,3.980426475432669,row,9,1,0,0,8.01906180875681,9
2.395963739696698,3.22650222158829,6.013258013449688,8.665612811440727,3.9458360893275155,cluster,0,0,1,3,9.24141846028709,3
4.954870686883048,3.4441289466524987,10.267704470762725,9.66938521775008,4.526904692983423,row,1,10,0,0,4.542030756938207,10
2.131903476565059,5.692794197064942,8.026436079346405,5.286542686408252,4.787868195241841,cluster,0,0,1,4,3.5986929356258344,4
3.974140180842208,3.9127688482697556,9.262139207705697,10.054637394851083,4.948220624156194,row,8,1,0,0,2.6769160014341353,8
4.844098875431307,3.202049701481285,5.936041228879415,10.969409866473356,4.1538668447668385,cluster,0,0,1,2,9.067691048275393,2
4.848558813274189,4.393745556172654,10.09233750240226,11.312309012294982,4.812341477475691,row,10,1,0,0,5.6769123864678726,10
4.274523029482324,4.480485217650796,12.640745309434124,10.43429593722841,4.423909012555849,cluster,0,0,1,6,15.908845194187844,6
3.4988262478042174,3.1801343092184466,8.962689080115997,6.848951650298491,3.3642720259991803,row,4,2,0,0,5.78933419219431,8
2.3599436046660105,5.519924034171181,9.024236584468797,9.180087038821245,3.124360928358339,cluster,0,0,1,4,8.015798459156905,4
3.77197139592788,4.902864071271637,13.993510918526056,12.525503431883042,3.349135475013885,row,10,1,0,0,3.9100311753559582,10
2.9524634415222524,7.306511541439998,16.82576897401011,10.15737486154984,4.5933029540286565,cluster,0,0,1,8,9.373617753992823,8
4.025052531070534,7.847512636671208,12.260726452006082,9.55923922828662,4.273720852340461,row,7,1,0,0,18.92495632972668,7
3.343336185106518,6.899956107697292,13.15785249467794,10.908036083358697,3.6591316684256596,cluster,0,0,1,6,10.927717430700705,6
3.097926934539521,7.835843035035724,19.60799746266916,5.140315320188911,4.863808309383833,row,7,2,0,0,11.523492607037118,14
4.575154964171865,3.4789440035117005,7.577528133024746,11.248509544448822,3.7010602655089304,cluster,0,0,1,3,14.176145373619292,3
3.707443234719933,5.030682943419047,12.625063428966055,11.309064187489184,3.062368772625983,row,8,1,0,0,8.026519173315139,8
3.712480262211764,7.185577453608483,17.073128875090205,5.989999275564427,4.595610911510392,cluster,0,0,1,8,14.567779947110829,8
3.4249490684990374,4.584167929832818,9.316006153797307,6.066047416062611,4.762767614512288,row,1,9,0,0,12.32481684807022,9
3.4060630123875226,7.815313182399254,17.910371799606878,6.11476710316782,4.399156345158988,cluster,0,0,1,8,16.883940321519034,8
2.3821931453800387,7.4147162767051595,11.049630973347691,4.778873207211625,3.390132455341345,row,7,1,0,0,8.317851557048126,7
4.591821073548079,4.228381439187423,8.055784058962226,7.061610591260461,3.4010581688003345,cluster,0,0,1,4,10.322935500749065,4
2.2102747160543816,3.8916572567801664,7.797643773224626,9.13912013639277,3.5514097942973564,row,5,1,0,0,5.676338772843407,5
3.2270408924406007,5.531998442989597,15.543531545684328,9.302098401619327,4.278348455663025,cluster,0,0,1,7,2.9672498754835774,7
3.505268059128113,6.765527130161857,12.032836973940146,9.23632964070956,4.391225125429084,row,3,4,0,0,8.97899079746589,12
3.6467846126223673,3.236186461405086,10.435186742794322,10.293156924648613,3.6097932708820064,cluster,0,0,1,5,10.857017858971506,5
2.020554041285725,6.98934456375646,10.358352804286174,7.387047222846338,4.797601885457064,row,2,5,0,0,1.9732888956105863,10
4.13070441224958,4.4491671370273815,13.33259261745117,12.907456527633371,4.28116065818368,cluster,0,0,1,6,14.407173534237717,6
2.3158805352461185,5.9672360236681365,15.783720650627421,5.663176079999703,3.412924247923752,row,1,15,0,0,11.227416164295244,15
3.530309954670375,6.9952178594817065,14.904580633479041,9.270051407765727,3.5665046140637333,cluster,0,0,1,7,3.260055700598455,7
4.043400792764395,7.010880905105373,18.690530791614442,12.676453586685403,4.216805005035494,row,11,1,0,0,3.399836502162829,11
3.0742032436231583,6.441275061007897,12.25491232188197,8.980733482350534,3.67858505551572,cluster,0,0,1,6,10.882855536678056,6
2.521055112627413,6.2330325669244075,9.98673400742924,9.579358183262467,4.0578799078420875,row,1,9,0,0,6.674410223316191,9
4.415912209500139,3.4686922866658616,10.137673660213588,12.605572123697666,3.64838925089545,cluster,0,0,1,5,20.2627532666054,5
4.081311330788411,4.102513209283563,12.669831684892898,6.1710650265623155,4.043567433488466,row,11,1,0,0,16.109486164730452,11
4.791764539852764,4.123024741236563,6.310096885930677,11.14574031814872,4.951118163081032,cluster,0,0,1,3,10.267211552622808,3
4.273907186571534,3.3398179840603204,9.804626357470921,8.376815420756786,3.3604264629095413,row,6,1,0,0,14.362122943807963,6
3.2293987576126906,5.668581099446797,13.078868881561286,9.95380168538649,3.092696154627932,cluster,0,0,1,6,7.914399545750925,6
2.1497267980802315,7.634787998208886,10.432486229664406,5.534342508384974,4.372492090359735,row,7,1,0,0,3.0654042336390197,7
3.320401919470145,6.200725808354471,14.033940164482797,11.297385793177622,4.997255067248313,cluster,0,0,1,7,13.310703990579217,7
4.52060390057397,7.3888182365621615,13.012192946330932,6.72433340396602,3.1187818687960336,row,9,1,0,0,14.702995718990879,9
3.998818774923559,4.001668933965419,7.9801861441460025,9.07433623713294,4.764897570795721,cluster,0,0,1,3,9.625508098478164,3
4.016837311162021,4.355907169823736,10.288959102323561,7.094969025359383,4.599939127508472,row,2,5,0,0,5.709817025356708,10
3.5454394312965807,3.8629539130238357,11.192333260955683,11.684665783255646,4.983251962104125,cluster,0,0,1,5,10.972471634319362,5
3.9739223929152456,3.327139721754859,10.72837513327837,12.918348186145183,4.891239991553027,row,7,1,0,0,8.318713700440044,7
2.6582810290336427,3.6183781980871883,9.014622435810617,9.462880814960258,4.517443985706824,cluster,0,0,1,4,1.9496573783110955,4
3.074590313967202,3.587566889056718,8.916996048659035,10.842390034015652,4.839673678850173,row,3,2,0,0,4.138160420442657,6
3.0888182562587123,6.738781222173738,15.504848463457447,10.198529595817,4.504091285485837,cluster,0,0,1,7,12.375094746967358,7
4.501645296600275,6.568032091780467,10.165057078715696,8.596723004300973,3.3360258745144784,row,2,5,0,0,18.768770133324413,10
2.6673735724036214,7.709765426679568,13.328015588391594,7.948224694622054,3.158408578117614,cluster,0,0,1,6,9.749502438258537,6
2.619344619641498,7.9216149310996125,19.04488985498252,6.108562186260621,4.148715276094574,row,8,2,0,0,12.152119673693857,16
2.8395429636760126,3.6707598284521183,9.918244921711832,9.537440986591145,4.701462116732987,cluster,0,0,1,4,8.669760784614914,4
2.8236440429125333,6.481908718573733,10.792076266516744,10.463973098066894,4.552527486682809,row,9,1,0,0,3.0794906257025088,9
2.4662274972828904,3.039449156658915,9.964098367619853,4.648645823100423,4.02508528115752,cluster,0,0,1,4,5.736254570194545,4
2.900778952406546,5.0200643795286926,11.756251268651885,8.974463891739878,3.8834841471719965,row,10,1,0,0,6.727929977288263,10
3.4423682337293164,4.983674167796192,14.016003299104057,10.609077630041153,3.857159547900298,cluster,0,0,1,7,3.2843012012986303,7
2.6730942992320137,3.348640362567449,6.27724320928564,6.4881463098543115,3.8175969262225884,row,2,3,0,0,4.823696165457684,6
2.7529312542246656,4.084986827970933,6.645368583739075,7.463201277138849,4.069636142609914,cluster,0,0,1,3,2.6230398175427254,3
3.0294331302312605,4.149781767250349,8.588677013167336,6.054099719836059,3.0036112713642584,row,6,1,0,0,8.528454668971065,6
3.792509145294992,3.6016442599128076,11.795260755687146,9.951236113463759,4.296192917501108,cluster,0,0,1,5,15.365355998941448,5
2.5754793049386597,7.057586948035935,18.893074074949453,6.017793174978359,3.6516309709931436,row,4,4,0,0,9.8628089843367,16
4.432269180252651,4.352017367811744,6.42781004592096,9.122709339141092,3.1792493999429334,cluster,0,0,1,3,14.098221388319443,3
3.753805879774559,5.800805887617308,11.978067552245573,9.11256994837655,4.030608868787447,row,1,11,0,0,7.073644073013847,11
4.637079207491981,3.1226234496835676,5.639001094105108,13.022280515883459,3.548660046627141,cluster,0,0,1,2,20.842406914362417,2
4.729111143568073,4.52276487257498,9.654576541575555,8.433926410361346,4.784866664906758,row,2,4,0,0,10.598350167546817,8
2.8668968872059217,7.089161949996589,11.274809400885005,9.8966314577127,3.036872917569646,cluster,0,0,1,5,1.5524245067115985,5
2.043224805746947,4.729321468794511,10.15759975612064,5.049275315017178,4.067498254395324,row,7,1,0,0,5.161123374210696,7
3.636624093411467,7.7585234978491044,17.00134275969319,10.320381345131977,4.105603868080999,cluster,0,0,1,8,6.063345077964427,8
4.459138521741163,4.053713609868456,9.823352149876046,13.558055806795608,4.38937543572967,row,7,1,0,0,13.105178782285584,7
3.280510207208653,7.929238154231816,11.248080961083746,10.354629173335066,3.7564882300521503,cluster,0,0,1,5,1.9853571628931208,5
3.2818565199218375,5.8301793106761775,13.394808494655505,8.205822187695599,3.9812046878394254,row,8,1,0,0,11.12943854633924,8
4.9073967986633615,4.377391967704568,8.469185368784565,8.529249784547313,4.561796193357628,cluster,0,0,1,4,17.954679182155974,4
2.3291570475830343,3.716735538440305,6.051425763332452,5.900661621740967,4.252413485624209,row,2,3,0,0,5.817256995869022,6
2.4390601355492674,5.1694499112398695,9.525639128795827,9.167690795776588,4.559385188178196,cluster,0,0,1,4,5.5448546575828725,4
3.389311902115596,4.390974879540598,7.76688560356388,10.495992166187275,3.7754901961532816,row,3,2,0,0,3.002852486459896,6
3.3076783779233305,3.8305424538652098,7.613460060208269,6.417220025326685,3.143666165615379,cluster,0,0,1,3,3.3850763136755666,3
3.2952664290868454,7.523479866317829,18.805120293417637,8.229688254182165,3.2300469369525473,row,14,1,0,0,14.286220660482973,14
3.3235321195232443,4.902554682257783,7.2758126693772,10.039687352624256,4.724067696791244,cluster,0,0,1,3,3.303172211941609,3
4.223366239766754,7.481781210572759,13.510087238010462,12.855287370887389,4.0257872964430295,row,11,1,0,0,8.352602663998749,11
4.970325419123405,6.99615449646391,16.996804670320053,10.783681364976566,3.4031222593231023,cluster,0,0,1,8,8.94295926550697,8
2.2074861462987942,4.099241547886283,10.925492591575818,9.318897354430405,4.2765513373741415,row,10,1,0,0,9.183859618713525,10
2.625614256335126,6.846726171433621,15.933583091877757,8.304160758458604,4.733005244618793,cluster,0,0,1,7,3.932732988789674,7
2.103603102755614,4.4304728470608525,7.9779742950664705,5.208610169542304,3.8705399097167232,row,3,2,0,0,6.817725637061765,6
4.819381825862052,7.568130884205213,11.634500904102051,9.362793129080833,4.509125415433088,cluster,0,0,1,5,8.63123485636564,5
3.615788905296929,7.841834897603215,11.199662720558635,9.923524666014423,3.7124634697900634,row,10,1,0,0,10.445583242119614,10
3.8694472357487024,7.449981627957774,18.50702826258293,8.09081026378179,3.517961060132009,cluster,0,0,1,9,13.358953699537173,9
3.3305030943513687,3.5305537483046,8.44354658068241,6.512166092928906,3.057107507960053,row,4,2,0,0,14.942405171133263,8
4.162841138862106,6.449842020625027,13.691905939141705,8.010416519460948,4.012073003974033,cluster,0,0,1,6,5.248396956795945,6
3.634220892200732,7.125175385902407,10.726572080160377,8.042354534323678,3.7688073468505623,row,9,1,0,0,6.895583848998988,9
3.4422271093799477,3.263514845338531,6.9877997655824124,8.878813667993839,4.260091529616147,cluster,0,0,1,3,11.88918339663238,3
3.971897065123076,7.97602324135875,19.882038446102126,10.363819903408398,3.7797095788916186,row,1,19,0,0,17.36629428281385,19
3.3309859556743113,5.971079310298954,11.29164429472403,7.439155266047704,4.783052069472269,cluster,0,0,1,5,4.320782260497997,5
4.0258547280895725,7.529359133704631,17.264823658721607,6.6011859854259916,4.603635427118746,row,10,1,0,0,19.086868840503612,10
4.662008915867002,3.447584903381517,11.724326413850264,7.558933324237034,3.0311241619134757,cluster,0,0,1,5,4.385400261688161,5
2.862408275904195,7.853098462720801,10.555259319356514,4.974718833765559,4.063799748598665,row,2,5,0,0,10.544854163447987,10
3.7503087860020035,6.297066137734756,12.823563171934016,7.1814493938768065,4.532373029872047,cluster,0,0,1,6,14.77219663696232,6
4.885906990061089,6.2161900454794505,10.48775077281714,7.2400341161059085,3.0804326496125296,row,7,1,0,0,11.301712707961947,7
3.3608772840788794,7.294094654607336,12.878029744974816,5.94094811405201,4.437770292813451,cluster,0,0,1,6,1.8381934014389132,6
4.66840444123098,3.6358135007708174,7.354588285482601,7.3877295003523455,4.069171841897394,row,7,1,0,0,7.925297523874107,7
3.8809841834715275,4.940280096588877,11.604319579566267,6.934169612314511,4.723001470389679,cluster,0,0,1,5,5.172441800546695,5
3.3146116919965904,3.240045899257595,6.236267640249217,5.887166562962505,4.429228099392148,row,3,2,0,0,12.261468666529062,6
2.6025616445797835,5.132337196838543,12.11383970946374,6.79301491359279,3.3325229140639268,cluster,0,0,1,6,1.4649053026289376,6
3.514988100432211,3.3610020178045192,8.497957979663312,6.97555570471504,3.567914471359856,row,8,1,0,0,5.719456162068877,8
4.828033234405695,7.650793665763109,15.089090548741485,13.075116350270338,4.625973805019722,cluster,0,0,1,7,9.004633151110543,7
4.483218974256699,5.2849592318275125,12.845860153382059,9.916353017571454,4.022257086386791,row,6,2,0,0,12.101460076894277,12
2.5927842118482354,3.156734963976925,9.656312005244152,5.199562929029,4.237597690845359,cluster,0,0,1,4,8.758769318953826,4
4.098333676480118,7.6619604665612036,16.870467859788747,8.018448820530852,4.651674201312611,row,4,4,0,0,17.390424385907533,16
3.4544272207555693,6.598057842876507,14.558968292163494,11.177736839988032,3.8904034607436326,cluster,0,0,1,7,6.246599329718131,7
4.565736564861762,6.395878357298186,17.082589475569048,8.635916364959408,3.194914061400076,row,5,3,0,0,16.738941533409605,15
3.976640264190476,3.6245078018185457,8.136254840490196,11.449893324045192,3.665247005695333,cluster,0,0,1,4,10.291178745391278,4
2.851750948013219,6.689648707471856,13.747721762739054,7.851855326018381,3.1545393714266456,row,7,1,0,0,11.996600018265829,7
3.0519187337437454,3.6914117908753785,9.256026575824016,8.617691598837371,4.926004597036284,cluster,0,0,1,4,12.366994562696092,4
3.846796656436402,7.528201070365615,16.94615649723626,12.275089514799433,4.87727602540151,row,11,1,0,0,13.999712549262242,11
2.9721607405895947,6.121889603674305,11.60150031653959,10.322353185295523,3.960726805056253,cluster,0,0,1,5,8.990758672669829,5
2.75849275484157,4.136519839227064,6.531025278525403,5.226859603903857,4.105282431451012,row,3,2,0,0,6.725179704530042,6
3.1108986237255167,7.559021821156355,16.673855705346725,5.298369910922529,3.9666568350156393,cluster,0,0,1,8,1.9743354748885604,8
3.760848638594207,7.914725488077025,18.66042204411504,10.528940207997556,3.7816671851907957,row,17,1,0,0,5.6407252857447485,17
2.2690502239300736,7.557308803215178,9.592131298094644,7.869591224023725,3.383656556296093,cluster,0,0,1,4,1.305313333339411,4
4.569613445322496,4.102710503403559,12.098624964092854,10.347939483161724,4.050867936415154,row,7,1,0,0,6.888396432870385,7
2.3933183593032465,5.964169153049178,10.237972813290488,7.524204725238228,4.047782728441322,cluster,0,0,1,5,6.5824320657182955,5
3.2914173452742617,4.968129393179156,10.005358863099532,10.00022942583329,3.701011564930287,row,7,1,0,0,10.570025891263608,7
4.033271254485381,4.044294353379774,8.658835123504408,11.679010489061206,4.489050636806889,cluster,0,0,1,4,12.054441778113913,4
4.641389402056282,4.3433832351562085,12.074052023426566,7.287740318958456,4.275003414178146,row,10,1,0,0,12.159706364965203,10
4.962356681892823,4.747715150253614,13.735514874910283,14.300390260102436,3.4745731952081997,cluster,0,0,1,6,9.704351301729648,6
4.123600212585975,6.519015447393224,8.743300363565144,12.146057837091849,4.443374394591204,row,6,1,0,0,17.509439791108548,6
2.2139762057625725,3.367447577215645,9.245624278725481,9.159023794038674,3.966114224198777,cluster,0,0,1,4,7.082808947870035,4
3.98518418426594,4.133571616349924,9.911755624396328,6.580533538778104,3.6930035955043925,row,2,4,0,0,11.41143802370114,8
2.618296740301567,5.861499164172136,15.56161234047769,8.92593708709174,3.728972203658768,cluster,0,0,1,7,5.395575676299254,7
3.058077061621371,4.597344215891804,9.463346531101198,9.111721641787405,4.658351171005861,row,4,2,0,0,14.529107943764295,8
4.831330600874679,5.729252381146508,14.070767977130481,13.71783264537939,4.508621989254195,cluster,0,0,1,7,6.835849603197606,7
2.425768379713024,4.863751524495342,9.26069811444818,7.217787741388541,4.490977819812104,row,9,1,0,0,4.56657240105215,9
4.5323702002514175,3.423934471764251,6.961669453319532,12.23769006762698,4.246330100737455,cluster,0,0,1,3,15.333319973923818,3
4.51426682056254,5.805157620032377,15.995185014007946,6.61408948066129,4.469624925748697,row,6,2,0,0,18.59826197219446,12
4.779546864252577,7.200401012002858,9.228067346103929,8.212030546903536,3.4119499060853755,cluster,0,0,1,4,11.025405521005075,4
4.4157164766920065,5.084738578890677,9.642078681568055,11.7387628748245,4.147111132295931,row,1,9,0,0,20.37033708145622,9
3.4937303621563363,4.913634395867805,10.063207366878622,5.654283888418771,4.933343360318508,cluster,0,0,1,5,6.09192769085137,5
2.0446646385078306,7.1773903601445985,13.110163746108146,5.434701987855426,4.225004855156578,row,5,2,0,0,7.345828158767868,10
4.683181421526369,6.808253416408068,15.408425077316988,9.662550791265556,4.684457101972753,cluster,0,0,1,7,7.792573461265285,7
4.868263098116001,3.6434157503061795,9.868346634010477,7.565772906086218,3.190961381873519,row,5,1,0,0,15.152944533608988,5
2.201420046635702,3.0739486909773084,9.522887426108696,5.192404777585883,4.091978787876711,cluster,0,0,1,4,9.90639568142565,4
3.5437131886866617,6.302675260753681,8.310587979767288,6.333267965953231,4.787808574618149,row,8,1,0,0,6.231183902978733,8
4.296614114605817,4.186872884947015,7.486546866116001,8.333503961280899,4.875181556629025,cluster,0,0,1,3,10.411384070018867,3
2.5902391892517747,6.523783328543539,10.549432159116513,5.397211660894017,4.010716083090653,row,8,1,0,0,4.845276431975066,8
3.598072811306558,6.94429298215412,14.054957075624719,9.926480937546787,3.6749225391835996,cluster,0,0,1,7,10.502377999126473,7
2.1902864800803368,3.561221956144461,9.73239324372935,5.738654169900917,4.160258642755817,row,7,1,0,0,6.490802550529369,7
3.8217568543086,3.2524597671640954,5.445866339962767,7.918048052209814,3.7718255726803553,cluster,0,0,1,2,10.55577479541815,2
2.9343440416253315,3.8712376882212585,9.985856923625501,6.658278209572941,4.162859685164261,row,4,2,0,0,5.2351922510912,8
2.0956835931417865,3.287717845355313,9.204258765136267,8.541270781427732,4.187870282904705,cluster,0,0,1,4,8.70253306865026,4
4.875753900359471,3.5265406236575574,11.541681428278586,9.349769485468574,3.796200199312473,row,8,1,0,0,5.60948688254633,8
2.753978782285063,6.170740023964884,9.665996492518467,4.914755324086475,4.947989502532584,cluster,0,0,1,4,13.166324628589965,4
2.4618433029348714,3.4463968248021555,6.581085144647456,8.958852075508306,4.4377793469899505,row,6,1,0,0,2.0539862141337273,6
2.31909717646792,3.283463053010429,8.302903725468203,4.755945425799487,4.478404252687704,cluster,0,0,1,4,9.858526026164043,4
4.285573736321343,4.04557155711686,7.701077230001582,8.662722301277558,3.0499022657111556,row,5,1,0,0,15.321622036693661,5
2.2319685127885434,6.110268820774023,15.599602969619283,7.703753913814532,3.016597521195509,cluster,0,0,1,7,10.163432304931776,7
3.8284985349249094,6.295910510866911,9.465841094204743,5.864299060475694,4.771724122503269,row,5,1,0,0,12.926690040749254,5
4.827615776537137,5.554236411145012,8.81178960520757,9.713601597880142,3.6054844299225253,cluster,0,0,1,4,4.466195764612892,4
3.4919940149625037,6.515705740940922,17.023171428872327,9.770590052870268,4.799166258834302,row,7,2,0,0,2.4041421924451734,14
2.807725321895274,3.984917098160251,10.130302452647014,6.094248247942891,3.836341482850795,cluster,0,0,1,5,13.359350975740663,5
3.374602427947149,4.498785963671049,11.449545487252905,7.311036920593674,4.343040789256846,row,6,1,0,0,2.0400198741980256,6
